Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d810758294f543bf560c8310bc8387096645d876825fbd3cd692daec5a99bea7,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.051906,51.376335,On or near SHIRLEY OAKS ROAD,E01001134,Croydon 018E,Offender given a caution
aff34ee041dac518c9d89bd4461e3b909801e02095673a7df4f9c59739bc1f0e,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.105168,51.383054,On or near HATHAWAY ROAD,E01001012,Croydon 020A,Suspect charged
ba6444df631dc28d8d34356ec5e8e070de9a8f21ac15d54a621a4c0f9886696b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.103456,51.385167,On or near HARTLEY ROAD,E01001117,Croydon 015C,Suspect charged
6fa067fc4878f98dd5f19a47b9ca72e9b6ec64793dac5488c87e0d82bb3bdde5,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.105853,51.378281,On or near HOOD CLOSE,E01001013,Croydon 020B,Local resolution
e8fcad8a56c23231fd6741b422b6cda1715fd1cc763943f8acbc0c30ea58b718,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.115669,51.391901,On or near WHITEHALL ROAD,E01001176,Croydon 011C,Local resolution
1dd41cc08dc56ae42bcc92a5b6431b99ada163608bf070e96f314ce596c19aac,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.100093,51.370607,On or near HIGH STREET,E01001043,Croydon 027B,Offender given penalty notice
372f65fa686b38bc69e7b8c56f0f59fbe88911c0a801a3a2ef4ef26c0258f3a1,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.107924,51.462616,On or near UPPER WICKHAM LANE,E01000414,Bexley 016E,Suspect charged
fd1ee8efa30691c3eb738357392829d1930686940e38f8770017ef157d13ae1a,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.088673,51.427547,On or near CLIFTON ROAD,E01000427,Bexley 026C,Offender given a caution
2124178b32e15c0ec7e2bdd5a68449946db4c9bdf2b0e6d87824c319a401152b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.100919,51.398561,On or near Supermarket,E01001000,Croydon 010B,Local resolution
7e5797ba7f5dd5385ac0ef7c9945d02ee2a8cfbc86a30744f96efafed73a99b5,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.192968,51.364990,On or near LODGE PLACE,E01004137,Sutton 012A,Suspect charged
a3953b9484c9a716917be9c2adcb366141945ca3071d02e966af0dd440074352,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.059609,51.527019,On or near BETHNAL GREEN ROAD,E01004203,Tower Hamlets 005C,Offender given penalty notice
a5c7748f7334247266a659c96bdda9642fbb3b7d6c4f745efedd28d7d0783566,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.016822,51.526996,On or near Parking Area,E01004237,Tower Hamlets 008C,Suspect charged
71a8b4f6cfb859185aeee7df47b15de51507bd45b7e60a88a27064debb951b1c,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.070867,51.522276,On or near CODE STREET,E01004317,Tower Hamlets 009D,Offender given penalty notice
71a8b4f6cfb859185aeee7df47b15de51507bd45b7e60a88a27064debb951b1c,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.070867,51.522276,On or near CODE STREET,E01004317,Tower Hamlets 009D,Local resolution
762202e9a5b3a565c670955a4ba0a0254757ac39c0610b06ab1179f43ecdd53b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.064050,51.520887,On or near VALLANCE ROAD,E01004205,Tower Hamlets 013A,Local resolution
a819e1b0e6e70721e9d0645f28ec140c36478f7fa096c8caa6bd77a7a5b602d2,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.062216,51.579418,On or near WOODFORD AVENUE,E01003651,Redbridge 012D,Local resolution
2cb0295eb10b464ec8b8d997ba42d1c7eeb80d34f083e71de3dc0eae62ea78ce,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.070613,51.558074,On or near Supermarket,E01003689,Redbridge 030G,Offender given penalty notice
9acc3a8187249a21887750ed9d42d387df0ca46510e26cc49c8df77fdd3d7dc2,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.036960,51.548152,On or near KEMEY'S STREET,E01001848,Hackney 018C,Suspect charged
7bf6a6ef7cd0e89dc540e48b0afedd5333afa5cd4c29913d693e840c20dbb384,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.069274,51.554821,On or near FORMAN PLACE,E01001833,Hackney 014D,Offender given penalty notice
e5c7dbe6089323a6de145dbc289fcea74d91fbb08058d72546d345afad47f56d,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.071066,51.549635,On or near ST MARK'S RISE,E01001748,Hackney 020A,Suspect charged
3d00b5aa891a7476dd0998c3ca6882404b03b90fe5a63234b3b2ab1f4799e156,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.056537,51.539917,On or near ELIZABETH FRY ROAD,E01033704,Hackney 023F,Offender given a caution
e1059d5b847689cca08f1d08f9fd978c8bfeda73a05f8ce43372dbd0514855ac,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.081189,51.522257,On or near Nightclub,E01033708,Hackney 027G,Offender given penalty notice
aa1e728b50d1aba15a14fbb19ad86abb4a98afcb7649ecc32cb76247ffaa1968,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.001006,51.607597,On or near THE BROADWAY,E01004379,Waltham Forest 007A,Local resolution
d19eb9cb2a370dcbc25d6fad9d3b871e4a7707ad08aeedfdb90d58a28f48761a,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.011208,51.564508,On or near CHURCH ROAD,E01004373,Waltham Forest 025B,Local resolution
e36ddb353db1454d94942b7b165744f5533bc005f5b15f04e09b3d25c3d97715,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.012984,51.589942,On or near FOREST ROAD,E01004407,Waltham Forest 013A,Local resolution
85ce5473ff6efe6c3d393ad8bad57e4450f2b5c3bc5a8a895a68f0d3f466cac6,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.022592,51.583126,On or near Shopping Area,E01004397,Waltham Forest 017C,Local resolution
56591c60f2d95ec14f048c9aa59effe6470d64e1a3d89b2966e8324e6bb84dea,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.109499,51.551024,On or near Further/Higher Educational Building,E01000023,Barking and Dagenham 008C,Suspect charged
21eea8464d8bc722a70ad5f1897f8ffc2cca04cfd2aaab62386b9ac28b69ccb7,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.138906,51.588737,On or near KINGSTON HILL AVENUE,E01000027,Barking and Dagenham 001A,Local resolution
308167054a5627a1db7a61df6124835ca72676122d932f647450d9448855b610,2019-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
eb191fb682f664577fbb04041aa3e1e318ad962f24b185a751a6c4cc6bb15f89,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.103697,51.625776,On or near AVONDALE ROAD,E01001563,Enfield 029C,Investigation complete; no suspect identified
aa66cffbec7038718982844fbc0a7c0947f6187eeb5a276291863108b89301f4,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.134365,51.616043,On or near BOWES ROAD,E01001534,Enfield 032E,Offender given a caution
8c5654c982311bba59befdb22e8d1c7687655a46782a3cafac2f5d263150038b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.143311,51.615915,On or near FRIERN BARNET ROAD,E01000124,Barnet 010E,Investigation complete; no suspect identified
23cc71749c05350c1126eb96678ce49b6982882a481b8526c17cddd958e08090,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.004637,51.540605,On or near ELDERFLOWER WAY,E01003619,Newham 012D,Suspect charged
1fee9e6db0dfdaa9850012c605c43d59c18b1e5147a63f48e13262c73bc82390,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.025313,51.532723,On or near QUEEN'S ROAD WEST,E01003592,Newham 022B,Offender given penalty notice
e23b0491f407a1109bca3c696fcc66685f14a6417ba475442f3674baac53e442,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.001887,51.537174,On or near CAM ROAD,E01003619,Newham 012D,Suspect charged
a06e2bede2afefb5935df7653e0620d72e805aaba28471e9854ba40a696ab399,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.029021,51.514287,On or near MORTLAKE ROAD,E01003512,Newham 036B,Suspect charged
82fe53228bcf26c2d09e9bd984377a33b4b6cc948980ea881f6a57d24690a69c,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.056634,51.534408,On or near STREATFEILD AVENUE,E01003521,Newham 018B,Offender given penalty notice
a18234e3ae968e960685a4bd6a2d1d63d12cb5078d0799b8eed8e461f5eff158,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.210988,51.580135,On or near COBILL CLOSE,E01002380,Havering 012E,Local resolution
be2ee487b2656025db9bd23632ac643fbb968f6c6ed0c598f1a5d24f010cf0c3,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.202395,51.564496,On or near PRIORY MEWS,E01002321,Havering 021B,Offender given penalty notice
30779a7f5c5628a47c5991b1edaee6613d61f353acfb4ed33b1759f4c4712f52,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.201594,51.493033,On or near Supermarket,E01002814,Kensington and Chelsea 015A,Local resolution
4d96ad6ab716e15c7b9485c271e999476eccea782ea8b5794beb280af6621abd,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.182196,51.494335,On or near Supermarket,E01002835,Kensington and Chelsea 016C,Local resolution
578f2c628a76ffc6a366123338630e4acd1d5af9f292cc784c455bc956d59ebe,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.225120,51.493364,On or near BEADON ROAD,E01001898,Hammersmith and Fulham 013C,Investigation complete; no suspect identified
6b2418b8e8056d40e8775d30fa06d3737f43a2a4226234dc32e49f45fe2c30fa,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.206600,51.493955,On or near LISGAR TERRACE,E01001868,Hammersmith and Fulham 012C,Investigation complete; no suspect identified
0ef0ecc1019f7be3d577a5bae49d657ac6bcf3fd621bd7080c85d6e7f9360850,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.130698,51.509037,On or near Conference/Exhibition Centre,E01004734,Westminster 018A,Local resolution
7c4768f58e71bf6ec3f332f4ef87ef4029c8c9cba9f06341153981f2a5bd6666,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.172786,51.522506,On or near VENABLES STREET,E01033605,Westminster 009K,Suspect charged
d061386ff62d78703fa7affff34cce87fe3f701e828c0e0a9d91277ada1248c8,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.147839,51.492529,On or near ELIZABETH STREET,E01004750,Westminster 023E,Local resolution
65d7772cb3dd1c509b3d337e798c7bef35cfb958168f03a9e3733fb1c861ae76,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.187423,51.514361,On or near CERVANTES COURT,E01004699,Westminster 017F,Suspect charged
cec11356d29e1f5c82f89efb851644f9868941d29b87b2f0308e358a88a4979e,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.133404,51.489710,On or near RAMPAYNE STREET,E01004737,Westminster 024C,Offender given a caution
6f5b60371cd9dbc8860e3ce8bef39b7b9333e2f4e424b17d3dfff4bfe9c28022,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.188391,51.511768,On or near POPLAR PLACE,E01004693,Westminster 017B,Suspect charged
e858dacc85d28ecf08822ea7c19d30a757bcf9127252ddc8e2784557969af368,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.133146,51.488987,On or near BESSBOROUGH STREET,E01004741,Westminster 024F,Local resolution
b58a8aa58c0a3cd4e74245f3252e7c5adf65bbe7ad9b0189762ae5d9499b42ed,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.129192,51.510263,On or near Nightclub,E01004734,Westminster 018A,Local resolution
354c62ac5a302597e47854b04c7309d7dcbca57c77a3cb6cba952e3c7debfa1f,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.162390,51.515761,On or near STOURCLIFFE STREET,E01004663,Westminster 012E,Local resolution
097d82f5038d98a303080194e272f953f750d1775d04c875095b6c947bafdd2a,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.164179,51.516445,On or near FORSET STREET,E01004658,Westminster 012B,Local resolution
3de68af4235d921d46b76499d341b263ff047a42156573e81ad29eb125ae9f3f,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.131179,51.509962,On or near WHITCOMB STREET,E01004734,Westminster 018A,Local resolution
8a75334d6e5a9c04f509f5b149e8ab114898e1b18e0aee68e0ad0e770fb72ece,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.131179,51.509962,On or near WHITCOMB STREET,E01004734,Westminster 018A,Local resolution
10634a76be1f262e8ef414ec35e3a6d5b1b2bc876ed4db73e34040c901747962,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.124933,51.500969,On or near BRIDGE STREET,E01004733,Westminster 020C,Local resolution
ce828191d7930abc41739b5dfb38265f496b909b906e07a1f0f3fd719877f2aa,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.170573,51.509369,On or near WEST CARRIAGE DRIVE,E01004689,Westminster 019C,Local resolution
3afd429697f5ff1b027a23b7ed44ae1e308b32b09a1c05918c3758d31c46c8e9,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.135555,51.514303,On or near BERWICK STREET,E01033596,Westminster 013F,Local resolution
f05709817dc55307cfed5931cf716af3417f37fca0f0f3bb82e38159b8218c57,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.175330,51.471459,On or near GWYNNE ROAD,E01033099,Wandsworth 004E,Suspect charged
e9c78000c67b9171cd36a955d2894b1ff0c216857928f96aa46ee7508fa216d4,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.291579,51.401424,On or near LOWER MARSH LANE,E01002966,Kingston upon Thames 010C,Investigation complete; no suspect identified
c6e78e3c896863c90f8bb991d80085de3ef9fdbafd4b380a66fd4bc737a59324,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.252096,51.398917,On or near BURLINGTON ROAD,E01002931,Kingston upon Thames 007C,Local resolution
6a3fab9ac46ea6d4d4d31724f92eaf95ace63438a88f314b85b72d15d334e854,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.312962,51.491496,On or near Shopping Area,E01002563,Hounslow 006A,Suspect charged
e3bce9b37244ce6571d670c0264e38f80d5d7b313d795c7073dd94acffaddb8b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.395580,51.485569,On or near HARLECH GARDENS,E01002634,Hounslow 005B,Suspect charged
0ae8805b9af085f6e26e443b914a90fd8663e8c2d2f6be37e8634d811f985c03,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.363383,51.467643,On or near Shopping Area,E01033083,Hounslow 018F,Offender given a caution
1bcaa441026fd1cd0652407e1630044b75634c0fda6e81b3f456271c490a376d,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.476841,51.543447,On or near Parking Area,E01033725,Hillingdon 015F,Local resolution
529de48ec65e335a8850b89a055aaec776d9b23a379ad6499a29f3b529c22421,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.443079,51.532969,On or near POLE HILL ROAD,E01002455,Hillingdon 019D,Offender given penalty notice
3dc37fa7d042e8528ad0de156c8dd5c291ad265b40176866491b3928651f8041,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.409618,51.588289,On or near WENTWORTH DRIVE,E01002436,Hillingdon 004B,Local resolution
f52f20b5a255e6f722c36074ffa60b2588c52098dedc13c730d893348ebc112e,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.477457,51.538815,On or near BURNESS CLOSE,E01033725,Hillingdon 015F,Offender given a caution
d8ff298b49ca32189be958971119e00178b8a9090e3a785753292aed8c791d27,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.473881,51.482765,On or near PINGLESTONE CLOSE,E01002444,Hillingdon 031A,Suspect charged
e3899d5181e2ff6cb87e22364aad5b2d75f44c4a3bca13347d893323b530c861,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.396313,51.529128,On or near DUNEDIN WAY,E01002542,Hillingdon 020D,Offender given penalty notice
18064375fd8ee93859995497ef328929463cac35a0b8b7f314d20137c8091230,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.456819,51.471113,On or near CANBERRA ROAD,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
b3ea11e7e7877a93c804ec59d6b07f44e1c7d844168c4aa6c909bb9eb55b42da,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.490059,51.471717,On or near WALLIS ROAD,E01002444,Hillingdon 031A,Local resolution
3ce65c9a637e8a504b9ddbf6dad4c07a60a6a34a94efd9abb5320bab258e5ee7,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.448908,51.481485,On or near Petrol Station,E01002447,Hillingdon 031C,Local resolution
931af03df0a4796a47578f58432dfddc4c2291e029631a2f348f2fa195949875,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.490059,51.471717,On or near WALLIS ROAD,E01002444,Hillingdon 031A,Local resolution
65f6097a898b6ba24cdda69de9106c9e62949bdac13a2f140257da476870e026,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.100207,51.448674,On or near GUERNSEY GROVE,E01003168,Lambeth 025C,Investigation complete; no suspect identified
3329e1ed5adc0a9c11f913dee0c78fd6ea751d0eececbfac18bce57fb3b1e75f,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.229861,51.404006,On or near COPPICE CLOSE,E01003471,Merton 016E,Suspect charged
fa8d0c38bc9e94662c6c034f1581add8fe224b54f4a9122f92fa1668279be015,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.197287,51.534278,On or near CANTERBURY ROAD,E01000551,Brent 034C,Suspect charged
2defc3fc869dd392fbf05d40017bb61869a04d603aae0d385df4fb4845fc44c8,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.232112,51.554654,On or near HELENA ROAD,E01000507,Brent 018C,Offender given penalty notice
09a57387020639b7502df9ab282117cedbfdbeffaea8dec337f85458c1f710b5,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.280311,51.584712,On or near KINGSBURY ROAD,E01000543,Brent 003E,Offender given a caution
c323945680184a6be215875d1bbc0743c6cbe9868f2638b2129cb322657989d8,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.262484,51.539686,On or near JOHNSON ROAD,E01000600,Brent 027E,Local resolution
d46e7e581b26de8cb5c2b419e0ba7ba3fce5ac6b403b1891f40fcdb80474e3fb,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.275835,51.564918,On or near Supermarket,E01000482,Brent 009C,Suspect charged
